Source,Target,Prediction,Rouge1,Rouge2,RougeL,RougeLsum,Precision,Recall,F1
स्टर्लिंग बायोटेक का प्रवर्तक समूह संदेसरा समूह देश में सबसे पहली विमानन देखरेख और मरम्मत (एमआरओ) परियोजना लगाने के लिए तैयारी कर चुका है।,संदेसरा समूह लगाएगा देश का पहला निजी एमआरओ,</s>,0.0,0.0,0.0,0.0,[0.5158441066741943],[0.5283252000808716],[0.522010087966919]
पिछले एक दशक की समयावधि में देखें तो शेयर बाजार में निवेश करने का माध्यम कागजी न होकर अब इलेक्ट्रॉनिक हो गया है।,निवेश : अगर आपके पास डीमैट खाता है तो आपके पास विभिन्न परिसंपत्तियों में निवेश का अवसर होता है, अब शेयर बाजार में निवेश करने के लिए इलेक्ट्रॉनिक माध्यम की आवश्यकता बढ़ी है।</s>,0.12121212121212122,0.06451612903225808,0.12121212121212122,0.12121212121212122,[0.6706563234329224],[0.6890106201171875],[0.6797096133232117]
सेंसेक्स का सूचकांक 8802 अंकों के निचले स्तर से उबरते हुए अब 03 बजकर 01 मिनट पर 86 अंकों की गिरावट लेकर 8858 के स्तर पर कारोबार कर रहा है।,सेंसेक्स में 86 अंकों की गिरावट; टाटा मोटर्स 3.5% चढ़ा,</s>,0.0,0.0,0.0,0.0,[0.5219730138778687],[0.54433673620224],[0.5329203605651855]
चीन के गुआंगदोंग प्रांत के जिआंगमेन शहर में दुनिया का पहला हाई स्पीड रेल नॉइज बैरियर बनाया गया है।,  वेटलैंड के 30 हजार पक्षियों को बचाने के लिए बनाया दुनिया का पहला रेल नॉइज बैरियर, चीन के गुआंगदोंग प्रांत के जिआंगमेन शहर में दुनिया का पहला हाई स्पीड रेल नॉइज बैरियर बनाया गया है।</s>,0.5142857142857142,0.2424242424242424,0.45714285714285713,0.45714285714285713,[0.6891806721687317],[0.7410192489624023],[0.7141605615615845]
हरियाणा विधानसभा के त्रिशंकु नतीजे आने के बाद ऐलनाबाद से इकलौती सीट पर जीत दर्ज करने वाले अभय चौटाला ने साफ कर दिया है कि उनकी पार्टी कांग्रेस को समर्थन नहीं देगी।,  1 सीट जीतने वाले अभय चौटाला ने कांग्रेस को समर्थन देने से किया साफ इनकार," अभय चौटाला ने कहा, ""कांग्रेस को समर्थन नहीं देंगे."" अभय चौटाला ने कहा, ""कांग्रेस को समर्थन नहीं देंगे.""</s>",0.303030303030303,0.1935483870967742,0.303030303030303,0.303030303030303,[0.6902220249176025],[0.7091894149780273],[0.6995772123336792]
पाकिस्तान के विदेश मंत्री शाह महमूद कुरैशी ने फिर से हर मंच पर कश्मीर के लोगों के समर्थन की बात कही।,"  विदेश मंत्री ने कहा- कश्मीर के लिए हर मंच पर लड़ेंगे, चीन ने दिया समर्थन का आश्वासन", पाकिस्तान के विदेश मंत्री शाह महमूद कुरैशी ने कश्मीर के लोगों के समर्थन की बात कही</s>,0.3636363636363636,0.12903225806451615,0.3636363636363636,0.3636363636363636,[0.7350773215293884],[0.7739719748497009],[0.7540234327316284]
कॉमेडी किंग कपिल शर्मा आजकल कॉन्ट्रोवर्सी किंग बने हुए हैं।,'कॉमेडी किंग' से 'कॉन्ट्रोवर्सी किंग' तक का सफर, कपिल शर्मा आजकल कॉन्ट्रोवर्सी किंग बने हुए हैं।</s>,0.0,0.0,0.0,0.0,[0.6986844539642334],[0.7431108355522156],[0.7202131152153015]
प्रभास के अभिनय से सजी फिल्म 'बाहुबली 2: द कॉन्क्लूजन' आज सिनेमाघरो में रिलीज हो चुकी है।,प्रभास की 'साहो' का टीजर 'बाहुबली 2' संग रिलीज करने पर बेहद खुश हैं निर्माता, फिल्म की शूटिंग पूरी हो चुकी है। फिल्म 'बाहुबली 2' की शूटिंग पूरी हो चुकी है।</s>,0.19354838709677422,0.0689655172413793,0.19354838709677422,0.19354838709677422,[0.6720665693283081],[0.7145417332649231],[0.6926535367965698]
सारी मंदी के बावजूद प्राइवेट इक्विटी इंवेस्टमेंट्स के मामले में भारत अब भी एशिया (जापान को छोड़कर)का सबसे पसंदीदा डेस्टिनेशन बन चुका है।,"रियल एस्टेट, इन्फ्रास्ट्रक्चर और पावर सेक्टर में आया सबसे ज्यादा पैसा", भारत अब भी एशिया (जापान को छोड़कर)के सबसे पसंदीदा डेस्टिनेशन बन चुका है</s>,0.08333333333333334,0.0,0.08333333333333334,0.08333333333333334,[0.6168131828308105],[0.6408537030220032],[0.6286036968231201]
"प्रधानमंत्री उज्ज्वला योजना (पीएमयूवाई) की सफलता के बाद तेल विपणन कंपनियां अगले 3 साल में रसोई गैस (एलपीजी) के बुनियादी ढांचा विकास पर 25,000 से 30,000 करोड़ रुपये खर्च करेंगी।",बुनियादी ढांचे पर मोटा निवेश करेंगी तेल कंपनियां," इसके अलावा, अगले 3 साल में सरकारी बैंकों को 1,000 से 2,000 करोड़ रुपये का कर्ज दिया जाएगा। प्रधानमंत्री उज्ज्वला योजना के तहत रसोई गैस के बुनियादी ढांचा विकास पर 25,000 से 30,000 करोड़ रुपये खर्च होंगे।</s>",0.08888888888888889,0.0,0.08888888888888889,0.08888888888888889,[0.6064772009849548],[0.6949539184570312],[0.6477080583572388]
नई दिल्लीः दस लाख रुपये से अधिक की सालाना आय वाले करदाताओं को अगले महीने से सब्सिडी वाला रसोई गैस सिलेंडर नहीं मिलेगा।,10 लाख से ज्यादा आय वालों को नहीं मिलेगी सब्सिडी, केंद्र सरकार ने रसोई गैस सिलेंडर सब्सिडी के लिए नए नियमों का ऐलान किया है. केंद्र सरकार ने रसोई गैस सिलेंडर सब्सिडी के लिए नए नियमों का ऐलान किया है.</s>,0.05,0.0,0.05,0.05,[0.5851279497146606],[0.6336456537246704],[0.6084210872650146]
रकम की किल्लत दूर करने के लिए प्रॉपर्टी डेवलपरों ने नया तरीका ढूंढ निकाला है - जमीन की बिक्री।,कर्ज का बोझ घटाने के लिए बेच रहे भूमि,</s>,0.0,0.0,0.0,0.0,[0.5255199074745178],[0.5467018485069275],[0.535901665687561]
सोने की वैश्विक मांग दूसरी तिमाही में घटकर वर्ष 2009 के बाद के सबसे निचले स्तर पर आ गई है।,सोने की मांग छह वर्ष में सबसे कम, वैश्विक मांग घटकर वर्ष 2009 के बाद के सबसे निचले स्तर पर आ गई है।</s>,0.26086956521739135,0.0,0.26086956521739135,0.26086956521739135,[0.6592278480529785],[0.7351417541503906],[0.6951183080673218]
ऐसा नहीं है कि केवल सूचीबद्ध कंपनी रिलायंस इंडस्ट्रीज (आरआईएल) अपना ऋण बोझ घटा रही है।,अंबानी की कंपनियां घटा रहीं ऋण बोझ, रिलायंस इंडस्ट्रीज (आरआईएल) का ऋण बोझ कम</s>,0.2857142857142857,0.16666666666666666,0.2857142857142857,0.2857142857142857,[0.6320303082466125],[0.7081446051597595],[0.6679260730743408]
जीई पावर इंडिया लिमिटेड को सार्वजनिक क्षेत्र की कंपनी भेल से तमिलनाडु में 271.1 करोड़ रुपये का ठेका प्राप्त हुआ है।,जीई पावर को भेल से मिला 271 करोड़ रुपये का ठेका, कंपनी के चेयरमैन और प्रबंध निदेशक के पद पर कार्यरत हैं। कंपनी के चेयरमैन और प्रबंध निदेशक के पद पर कार्यरत हैं।</s>,0.0,0.0,0.0,0.0,[0.5070790648460388],[0.5311555862426758],[0.5188381671905518]
भारतीय शेयर बाजार लगभग अपनी सर्वाधिक ऊंचाई के नजदीक हैं।,दीर्घावधि दृष्टिकोण पर केंद्रित हो विकास, भारतीय शेयर बाजार लगभग अपनी सर्वाधिक ऊंचाई के नजदीक हैं।</s>,0.0,0.0,0.0,0.0,[0.5974433422088623],[0.6265977621078491],[0.6116733551025391]
उत्तर प्रदेश के सरकारी प्राथमिक व माध्यमिक विद्यालयों में घट रही छात्रों की तादाद को लेकर प्रदेश सरकार ने चिंता जताते हुए अब उनकी दशा सुधारने के लिए कदम उठाने शुरू किए हैं।,सरकारी स्कूलों की सुधरेगी दशा!,</s>,0.0,0.0,0.0,0.0,[0.5515114068984985],[0.5734524130821228],[0.5622679591178894]
लगता है कि कार कंपनियों के लिए अच्छे दिन आ गए गए हैं।,यात्री वाहनों की बढ़ रही बिक्री,</s>,0.0,0.0,0.0,0.0,[0.5189671516418457],[0.5607573390007019],[0.5390534996986389]
अमेरिकी चिप निर्माता कंपनी क्वालकॉम ने अपने ब्रॉडबैंड वायरलेस उपक्रम में 50 फीसदी हिस्सेदारी घटाने की योजना बनाई है।,जीटीएल इन्फ्रास्ट्रक्चर की होल्डिंग कंपनी ग्लोबल होल्डिंग कॉरपोरेशन के लिए घटाएगी 13 फीसदी हिस्, क्वालकॉम ने अपने ब्रॉडबैंड वायरलेस उपक्रम में 50 फीसदी हिस्सेदारी घटाने की योजना बनाई है।</s>,0.1379310344827586,0.0,0.0689655172413793,0.0689655172413793,[0.6782048940658569],[0.6947776079177856],[0.6863912343978882]
कैस्ट्रॉल इंडिया को कच्चे तेल की कीमतों में गिरावट से अच्छा-खासा फायदा होगा क्योंकि उसका कच्चा माल बेस ऑयल और अन्य मिश्रण आदि हैं जो कच्चे तेल के उत्पाद हैं।,कैस्ट्रॉल इंडियाः बढ़त के लिहाज से बढिय़ा, कैस्ट्रॉल इंडिया को कच्चे तेल की कीमतों में गिरावट से अच्छा-खासा फायदा होगा क्योंकि उसका कच्चा माल बेस ऑयल और अन्य मिश्रण आदि हैं जो कच्चे तेल के उत्पाद हैं।</s>,0.16216216216216217,0.0,0.10810810810810811,0.10810810810810811,[0.647681713104248],[0.7411433458328247],[0.6912677884101868]
बीजिंगः चीन का पहला स्वदेश निर्मित बड़ा यात्री विमान सी 919 वर्ष 2017 की पहली छमाही में अपनी पहली उड़ान भरेगा।,चीन का पहला स्वदेशी यात्री विमान उड़ान भरने को तैयार, चीन का पहला स्वदेश निर्मित बड़ा यात्री विमान सी 919 वर्ष 2017 की पहली छमाही में अपनी पहली उड़ान भरेगा।</s>,0.4,0.21428571428571427,0.4,0.4,[0.7208721041679382],[0.8449558019638062],[0.7779974937438965]
जमशेदपुर पूर्वी विधानसभा क्षेत्र में मतदान से ठीक पहले गुरुवार रात एक सियासी ड्रामा खड़ा हो गया।,"  पुलिस ने सरयू के करीबी होटल मालिक के गोदाम पर मारा छापा, कहा-हो रही थी अवैध शराब बिक्री", झारखंड मुक्ति मोर्चा के उम्मीदवार और झारखंड मुक्ति मोर्चा के विधायक जीतन राम मांझी ने जीत हासिल की. झारखंड मुक्ति मोर्चा के उम्मीदवार जीतन राम मांझी ने जीत हासिल की.</s>,0.125,0.0,0.08333333333333334,0.08333333333333334,[0.5819916129112244],[0.6022379398345947],[0.5919416546821594]
विश्व बैंक द्वारा जारी रिपोर्ट के मुताबिक कारोबारी सुगमता के लिहाज से गुजरात को प्रथम स्थान दिया गया है।,'गुजरात मॉडल है कारगर', गुजरात के व्यापारियों ने व्यापार के लिए विदेशी निवेश आकर्षित किया। गुजरात के व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया। गुजरात व्यापारियों ने विदेशी निवेश आकर्षित किया।,0.0,0.0,0.0,0.0,[0.4524678587913513],[0.5706866383552551],[0.5047475695610046]
