Source,Prediction,Target,Rouge1,Rouge2,RougeL,RougeLsum,Precision,Recall,F1
"গোগামুখঃ ধেমাজি জিলাৰ এগৰাকী মৌজাদাৰে টকা নিদিলে নকৰে কাম৷ মৌজাদাৰ গৰাকীয়ে টকা সুধিবলৈ ভয়-ভিত নকৰে৷ কৃষক, ব্যৱসায়ী, ছাত্ৰ নেতা কোনোৱে টকা নিদিয়াকৈ কাম আদায় কৰিব নোৱাৰে মৌজাদাৰগৰাকীৰ পৰা৷ জিলাখনৰ বৰদলনি মৌজাৰ মৌজাদাৰৰ বিৰুদ্ধে এই অভিযোগ এতিয়া সৰ্বত্ৰে৷ পইছা বিচৰা সন্দৰ্ভত জানিবলৈ গৈ আজি মৌজাদাৰগৰাকীয়ে সাংবাদিকৰ লগতে ছাত্ৰ নেতাক অপদস্থ কৰা ঘটনাই অঞ্চটোত প্ৰতিক্ৰিয়াৰ সৃষ্টি কৰিছে।","গোগামুখ মৌজাৰ মৌজাদাৰে টকা নিদিলে নকৰে কাম৷ মৌজাদাৰ গৰাকীয়ে টকা সুধিবলৈ ভয়-ভিত নকৰে৷ কৃষক, ব্যৱসায়ী, ছাত্ৰ নেতা কোনোৱে টকা নিদিয়াকৈ কাম আদায় কৰিব নোৱাৰে মৌজাদাৰগৰাকীৰ পৰা৷ জিলাখনৰ বৰদলনি মৌজাৰ মৌজাদাৰৰ বিৰুদ্ধে এই অভিযোগ এতিয়া সৰ্বত্ৰে৷ পইছা বিচৰা সন্দৰ্ভত জানিবলৈ গৈ আজি মৌজাদাৰগৰাকীয়ে সাংবাদিকৰ লগতে ছাত্ৰ নেতাক অপদস্থ কৰা ঘটনাই অঞ্চটোত প্ৰতিক্ৰিয়াৰ সৃষ্টি কৰিছে।",টকা নিদিলে কাম নকৰে মৌজাদাৰ ৰাকেশে,0.16949152542372883,0.03508771929824562,0.13559322033898305,0.13559322033898305,[0.6214925050735474],[0.7479920387268066],[0.678899884223938]
জ এ.এছ.এন. প্ৰতিনিধি / 2020 শিৱসাগৰৰ পৰা কল্যাণজ্যোতি বুঢ়াগোহাঁই: 'কা' বিৰোধী আন্দোলনত অংশ লৈ কাৰাবাসৰ পৰা মুক্তি লাভ কৰি সোমবাৰে শিৱসাগৰত উপস্থিত হয়হি বীৰ লাচিত সেনাৰ নেতা শৃংখল চলিহা।,শিৱসাগৰৰ পৰা কল্যাণজ্যোতি বুঢ়াগোহাঁই: 'কা' বিৰোধী আন্দোলনত অংশ লৈ কাৰাবাসৰ পৰা মুক্তি লাভ কৰি সোমবাৰে শিৱসাগৰত উপস্থিত হয়হি বীৰ লাচিত সেনাৰ নেতা শৃংখল চলিহা।,২২ টা দিন কাৰাৰুদ্ধ জীৱন কটাই স্বগৃহত উপস্থিত শৃংখল চলিহা,0.11764705882352941,0.0,0.11764705882352941,0.11764705882352941,[0.6881979703903198],[0.749025821685791],[0.7173247337341309]
"কোকিলকন্ঠী লতা মংগেশকাৰলৈ বিৰল সন্মান ২৮ ছেপ্টেম্বৰত প্ৰদান কৰা হব এই সন্মান চেপ্টেম্বৰ ৭, ২০১৯ 0 ২১৮ সংগীত মানেই যেন লতা মংগেশকাৰ।","কোকিলকন্ঠী লতা মংগেশকাৰলৈ বিৰল সন্মান ২৮ ছেপ্টেম্বৰত প্ৰদান কৰা হব এই সন্মান চেপ্টেম্বৰ ৭, ২০১৯ 0 ২১৮ সংগীত মানেই যেন লতা মংগেশকাৰ।",কোকিলকন্ঠী লতা মংগেশকাৰলৈ বিৰল সন্মান - ভাল খবৰ,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.3333333333333333,[0.7281028628349304],[0.8327600955963135],[0.7769227623939514]
উজ এ.এছ.এন. প্ৰতিনিধি / 2019 শিলচৰৰ পৰা আব্দুল আলিম চৌধুৰীৰ প্রতিবেদন : কাছাৰ জিলাৰ ধলাইৰ ৰজনীখালত বন বিভাগৰ ভূমি দখল কৰি বসতি স্থাপন কৰা ৮২ টা পৰিয়ালৰ ঘৰ আজি এজাক হাতীৰ সহযোগত লণ্ডভণ্ড কৰি পেলাই কাছাৰ জিলা প্রশাসনে।,শিলচৰৰ পৰা আব্দুল আলিম চৌধুৰী : কাছাৰ জিলাৰ ধলাইৰ ৰজনীখালত বন বিভাগৰ ভূমি দখল কৰি বসতি স্থাপন কৰা ৮২ টা পৰিয়ালৰ ঘৰ আজি এজাক হাতীৰ সহযোগত লণ্ডভণ্ড কৰি পেলাই কাছাৰ জিলা প্রশাসনে।,কাছাৰৰ ধলাইত বন বিভাগে চলালে দিনজোৰা উচ্ছেদ অভিযান,0.05,0.0,0.05,0.05,[0.6751219034194946],[0.7281673550605774],[0.7006420493125916]
"ইন্ধনৰে নহয় হাইড্রজেনেৰে চলিব গাড়ী নৱেম্বৰ ১৪, ২০১৯ 0 ৮৪ এইবাৰ গাড়ী তেলেৰে নহয়, চলিব হাইড্রজেনত।","ইন্ধনৰে নহয় হাইড্রজেনেৰে চলিব গাড়ী নৱেম্বৰ ১৪, ২০১৯ 0 ৮৪ এইবাৰ গাড়ী তেলেৰে নহয়, চলিব হাইড্রজেনত।",ইন্ধনৰে নহয় হাইড্রজেনেৰে চলিব গাড়ী - ভাল খবৰ,0.4166666666666667,0.36363636363636365,0.4166666666666667,0.4166666666666667,[0.7685552835464478],[0.818217396736145],[0.7926091551780701]
ওদালগুৰিঃ ওদালগুৰি জিলাৰ ওৰাং উচ্চতৰ মাধ্যমিক বিদ্যালয়ৰ অধ্যক্ষ পূণ্য প্ৰসাদ উপাধ্যায়ে ছাত্ৰী সকলৰ বাবে চৰকাৰে প্ৰদান কৰা সৌৰশক্তিৰে চালিত লেম্পৰ বাবে ৫০ টকাকৈ সংগ্ৰহ কৰে।,ওদালগুৰিঃ ওদালগুৰি জিলাৰ ওৰাং উচ্চতৰ মাধ্যমিক বিদ্যালয়ৰ অধ্যক্ষ পূণ্য প্ৰসাদ উপাধ্যায়ে ছাত্ৰী সকলৰ বাবে চৰকাৰে প্ৰদান কৰা সৌৰশক্তিৰে চালিত লেম্পৰ বাবে ৫০ টকাকৈ সংগ্ৰহ কৰে।,ছাত্ৰ-ছাত্ৰীক ফাঁকি দি টকা সংগ্ৰহ অধ্যক্ষৰ,0.06451612903225806,0.0,0.06451612903225806,0.06451612903225806,[0.6789039373397827],[0.7634801864624023],[0.7187123894691467]
ডিব্ৰুগড়ঃ বানপানীৰ পিছত এইবাৰ ডিব্ৰুগড় জিলাত ভয়াৱহ ৰূপ ধাৰণ কৰিছে জাপানীজ এনকেফেলাইটিছ আৰু এনকেফেলাইটিছ সদৃশ ৰোগে।,ডিব্ৰুগড়ঃ বানপানীৰ পিছত এইবাৰ ডিব্ৰুগড় জিলাত ভয়াৱহ ৰূপ ধাৰণ কৰিছে জাপানীজ এনকেফেলাইটিছ আৰু এনকেফেলাইটিছ সদৃশ ৰোগে।,ধিক স্বাস্থ্য বিভাগ! ডিব্ৰুগড়ত এনকেফেলাইটিছত ৩১জনৰ মৃত্যু,0.0,0.0,0.0,0.0,[0.7134848833084106],[0.728485107421875],[0.7209069728851318]
দলংঘাটঃ দৰং জিলাৰ ঐতিহ্যমণ্ডিত দেওমৰনৈ স্নাতক মহাবিদ্যালয়ত মঙলবাৰে ছাত্ৰ একতা সভাৰ এখন বিশেষ সভা অনুষ্ঠিত হৈ যায়৷ সভাত মহাবিদ্যালয় খনৰ ছাত্ৰ একতা সভাৰ নৱনিৰ্বাচিত সদস্যসকলক শপত গ্ৰহণ কৰাৰ লগতে বিশিষ্ট ব্যক্তিক সম্বৰ্ধনা যাচে মহাবিদ্যালয় কৰ্তৃপক্ষই৷ মঙলবাৰে পুৱা মহাবিদ্যালয় খনৰ অধ্যক্ষা ড০ গীতালি কলিতাই পতাকা উত্তোলন কৰাৰ পিছতে সদৌ অসম ছাত্র সন্থাৰ পতাকা উত্তোলন কৰে মহাবিদ্যালয় ছাত্ৰ একতা সভাৰ প্ৰাক্তন সাধাৰণ সম্পাদক চন্দন বৈশ্যই৷ মহাবিদ্যালয় ছাত্ৰ একতা সভাৰ পতাকা উত্তোলন কৰে ছাত্ৰ একতা সভাৰ উপ-সভাপতি নিখিল শৰ্মাই৷ শ্বহীদ তৰ্পণ কৰে মহাবিদ্যালয়ৰ কাৰ্যলয় সহায়ক নিপাংক শৰ্মাই৷ মহাবিদ্যালয়ৰ প্ৰাচীৰ পত্ৰিকা উন্মোচন কৰে মহাবিদ্যালয়ৰ সহকাৰী অধ্যাপক হেমচন্দ্র চহৰীয়াই।,দেওমৰনৈ মহাবিদ্যালয় ছাত্ৰ একতা সভাৰ নৱনিৰ্বাচিত সদস্যসকলক সম্বৰ্ধনা যাচে মহাবিদ্যালয় কৰ্তৃপক্ষই,"দেওমৰনৈ স্নাতক মহাবিদ্যালয়ত ছাত্ৰ-ছাত্ৰী, শিক্ষকৰ বিশেষ সভা",0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,[0.7568109035491943],[0.7964622974395752],[0.7761304974555969]
মাৰ্ঘেৰিটাঃ তিনিচুকীয়া জিলাৰ মাৰ্ঘেৰিটা আৰক্ষী থানাৰ অন্তৰ্গত বৰগোলাইত ৰন্টিক্স নামৰ ব্যক্তিগত চিকিৎসা প্ৰতিষ্ঠানটোৰ সন্মুখত শুকুৰবাৰে নিশাৰ ভাগত এক দুৰ্ঘটনা সংঘটিত হয়।,মাৰ্ঘেৰিটাঃ তিনিচুকীয়া জিলাৰ মাৰ্ঘেৰিটা আৰক্ষী থানাৰ অন্তৰ্গত বৰগোলাইত ৰন্টিক্স নামৰ ব্যক্তিগত চিকিৎসা প্ৰতিষ্ঠানটোৰ সন্মুখত শুকুৰবাৰে নিশাৰ ভাগত এক দুৰ্ঘটনা সংঘটিত হয়।,"মাৰ্ঘেৰিটাত শিহৰণকাৰী দুৰ্ঘটনা, এজন নিহত",0.0,0.0,0.0,0.0,[0.6895530223846436],[0.7596824765205383],[0.7229209542274475]
নলবাৰীঃ নলবাৰীৰ বৰাজোলত দীনদয়াল উপাধ্যায় গ্ৰাম্য জ্যোতি আঁচনিৰ অধীনৰ ইলেক্ট্ৰিকেল সামগ্ৰী বিতৰণ কৰা হয়।,নলবাৰীৰ বৰাজোলত দীনদয়াল উপাধ্যায় গ্ৰাম্য জ্যোতি আঁচনিৰ অধীনৰ ইলেক্ট্ৰিকেল সামগ্ৰী বিতৰণ কৰা হয়।,নলবাৰীত ইলেক্ট্ৰিকেল সামগ্ৰী বিতৰণ,0.3529411764705882,0.26666666666666666,0.3529411764705882,0.3529411764705882,[0.7400986552238464],[0.8650452494621277],[0.7977089881896973]
"কামপুৰঃ বৃহস্পতিবাৰে নগাঁও জিলাৰ কন্দলী পাহাৰৰ আহুতলী বনাঞ্চলত বন বিভাগে অভিযান চলাই এটি হস্তনিৰ্মিত বন্দুক উদ্ধাৰ কৰিবলৈ সক্ষম হয়৷ ৰাজ্যত প্ৰতিদিনে গঁড় হত্যা, হাতীৰ মৃত্যু হৈ অহাৰ সময়তে বনবিভাগে অভিযান চলাইকন্দলী পাহাৰৰ আহুতলী বনাঞ্চলত৷ কঠিয়াতলী বন বিষয়াৰ নেতৃত্বত যোৱা এটা দলে অভিযান চলাই উদ্ধাৰ কৰিবলৈ সক্ষম হয় বন্দুকটো।","কন্দলী পাহাৰৰ আহুতলী বনাঞ্চলত বন বিভাগে অভিযান চলাই এটি হস্তনিৰ্মিত বন্দুক উদ্ধাৰ কৰিবলৈ সক্ষম হয়৷ ৰাজ্যত প্ৰতিদিনে গঁড় হত্যা, হাতীৰ মৃত্যু হৈ অহাৰ সময়তে বনবিভাগে অভিযান চলাইকন্দলী পাহাৰৰ আহুতলী বনাঞ্চলত উদ্ধাৰ কৰে হস্তনিৰ্মিত বন্দুকটো।",কন্দলী পাহাৰত বন্দুক এৰি পলাল চোৰাং চিকাৰী,0.0975609756097561,0.0,0.0975609756097561,0.0975609756097561,[0.6039149165153503],[0.6866581439971924],[0.6426340341567993]
১৯৬০ চনৰ ৰাজ্য ভাষা আইন অনুসৰি তিনিচুকীয়াত ১০০ শতাংশ অসমীয়া ভাষা প্ৰয়োগৰ দাবীত আজি অসম জাতীয়তাবাদী যুৱ পৰিষদ তিনিচুকীয়া জিলা সমিতিয়ে মাৰ্ঘেৰিটাৰ মহকুমাধিপতিক এখন স্মাৰক পত্ৰ প্ৰদান কৰে।,১৯৬০ চনৰ ৰাজ্য ভাষা আইন অনুসৰি তিনিচুকীয়াত ১০০ শতাংশ অসমীয়া ভাষা প্ৰয়োগৰ দাবীত আজি অসম জাতীয়তাবাদী যুৱ পৰিষদ তিনিচুকীয়া জিলা সমিতিয়ে মাৰ্ঘেৰিটাৰ মহকুমাধিপতিক এখন স্মাৰক পত্ৰ প্ৰদান কৰে।,তিনিচুকীয়াত ৰাজ্য ভাষা প্ৰয়োগৰ বাবে অসম জাতীয়তাবাদী যুৱ পৰিষদ তিনিচুকীয়া জিলা সমিতিৰ স্মাৰকপত্ৰ,0.3414634146341463,0.20512820512820512,0.3414634146341463,0.3414634146341463,[0.7883726954460144],[0.9024736881256104],[0.8415732979774475]
জোনাইঃ অসমত সদ্য ঘোষিত শিক্ষক নিযুক্তি প্ৰক্ৰিয়াত বড়ো মাধ্যমৰ বিদ্যালয়ত অসমীয়া মাধ্যমৰ শিক্ষক নিযুক্তি দিয়াৰ প্ৰতিবাদ আজি সন্ধিয়া জোনাইত ধেমাজি জিলা সমিতিৰ উদ্যোগত জোঁৰ সমদল উলিয়াই প্ৰতিবাদ সাব্যস্ত কৰা হয়৷ সমগ্ৰ অসমত চাৰিশৰো অধিক তথা ধেমাজি জিলাত বিশ জন নিযুক্তি দিয়া বুলি জানিব পৰা গৈছে।,ধেমাজি জিলাৰ জোনাইত বড়ো মাধ্যমৰ বিদ্যালয়ত অসমীয়া মাধ্যমৰ শিক্ষক নিযুক্তি দিয়াৰ প্ৰতিবাদ আজি সন্ধিয়া জোনাইত জোঁৰ সমদল উলিয়াই প্ৰতিবাদ সাব্যস্ত কৰা হয়৷ সমগ্ৰ অসমত চাৰিশৰো অধিক তথা ধেমাজি জিলাত বিশ জন নিযুক্তি দিয়া বুলি জানিব পৰা গৈছে।,বড়ো মাধ্যমৰ বিদ্যালয়ত অসমীয়া মাধ্যমৰ শিক্ষক নিযুক্তিৰ প্ৰতিবাদত উত্তাল জোনাই,0.12765957446808512,0.04444444444444444,0.12765957446808512,0.12765957446808512,[0.7154278755187988],[0.8236671686172485],[0.7657414674758911]
"ষড়ানন বৰা, চামগুৰিঃ নগাঁও জিলাৰ চামগুৰিৰ বিভিন্ন স্থানত ব্যাপক হাৰত চলি থকা বন ধ্বংসযজ্ঞৰ সময়তে বৃহস্পতিবাৰে বিয়লি কাঠপাৰাত বন বিভাগে চলায় এক বৃহৎ অভিযান।","ষড়ানন বৰা, চামগুৰিঃ নগাঁও জিলাৰ চামগুৰিৰ বিভিন্ন স্থানত ব্যাপক হাৰত চলি থকা বন ধ্বংসযজ্ঞৰ সময়তে বৃহস্পতিবাৰে বিয়লি কাঠপাৰাত বন বিভাগে চলায় এক বৃহৎ অভিযান।",চামগুৰিত বন বিভাগৰ বৃহৎ অভিযান,0.13793103448275862,0.0,0.13793103448275862,0.13793103448275862,[0.7149708867073059],[0.8327538371086121],[0.7693806290626526]
"জয়ন্ত মুদৈ,নগাঁওঃ সদৌ অসম সংখ্যালঘু ছাত্ৰ ইউনিয়ন চমুকৈ আমছুৰ নগাঁও জিলা সমিতিৰ অন্তৰ্গত আলিটাঙনী আঞ্চলিক সমিতিৰ উদ্যোগত বুধবাৰে আলিটাঙনী চাৰিআলিত এখনি সজাগতামূলক সভা অনুষ্ঠিত কৰা হয়।",আলিটাঙনী চাৰিআলিৰ আলিটাঙনী চাৰিআলিত ৰাষ্ট্ৰীয় নাগৰিক পঞ্জী সন্দৰ্ভত সজাগতামূলক সভা,আমছুৰ উদ্যোগত আলিটাঙনী চাৰিআলি-বাটমাৰীত সজাগতামূলক সভা-সমদল,0.25,0.0,0.25,0.25,[0.7820244431495667],[0.7812284231185913],[0.7816262245178223]
দৈনন্দিন 2 অভাৰ স্মাৰ্ট পুতুকন - দীপাংকৰ চৌধুৰী বন্ধৰ দিনত পুতুকনৰ বেলেগ কাম একো নাথাকে।,দৈনন্দিন 2 অভাৰ স্মাৰ্ট পুতুকন - দীপাংকৰ চৌধুৰী বন্ধৰ দিনত পুতুকনৰ বেলেগ কাম একো নাথাকে।,অভাৰ স্মাৰ্ট পুতুকন - দীপাংকৰ চৌধুৰী - ফটাঢোল,0.5217391304347827,0.4761904761904762,0.5217391304347827,0.5217391304347827,[0.7732146978378296],[0.8385250568389893],[0.8045466542243958]
